timestamp,BTC,ETH,SOL,XRP
2022-01-27,37160.1,2424.25,89.51,0.6088
2022-01-28,37716.56,2544.99,91.34,0.6111
2022-01-29,38166.84,2601.43,96.13,0.6174
2022-01-30,37881.76,2601.68,93.29,0.6013
2022-01-31,38466.9,2686.94,99.49,0.6174
2022-02-01,38694.59,2787.23,110.02,0.6284
2022-02-02,36896.36,2680.67,101.88,0.6006
2022-02-03,37311.61,2695.46,101.77,0.6102
2022-02-04,41574.25,2994.99,112.62,0.6555
2022-02-05,41382.59,3012.65,113.75,0.6656
2022-02-06,42380.87,3054.99,115.28,0.6825
2022-02-07,43839.99,3139.77,117.55,0.8314
2022-02-08,44042.99,3116.69,113.45,0.8763
2022-02-09,44372.72,3243.94,113.93,0.8697
2022-02-10,43495.44,3072.49,106.17,0.8253
2022-02-11,42373.73,2927.54,96.53,0.7591
2022-02-12,42217.87,2918.88,95.96,0.8223
2022-02-13,42053.66,2871.13,92.85,0.8057
2022-02-14,42535.94,2929.75,96.37,0.8012
2022-02-15,44544.86,3183.52,105.52,0.8515
2022-02-16,43873.56,3122.3,101.86,0.8366
2022-02-17,40515.7,2891.87,93.52,0.769
2022-02-18,39974.44,2779.48,89.86,0.784
2022-02-19,40079.17,2763.63,91.27,0.8215
2022-02-20,38386.89,2621.99,90.72,0.7769
2022-02-21,37008.16,2568.02,82.96,0.7018
2022-02-22,38230.33,2636.29,86.38,0.7209
2022-02-23,37250.01,2579.71,84.59,0.6967
2022-02-24,38327.21,2596.2,89.36,0.6963
2022-02-25,39219.17,2768.49,92.71,0.7699
2022-02-26,39116.72,2779.47,90.23,0.7508
2022-02-27,37699.07,2616.79,85.63,0.7215
2022-02-28,43160.0,2920.95,99.68,0.7809
2022-03-01,44421.2,2976.33,98.66,0.7839
2022-03-02,43892.98,2947.3,100.68,0.7687
2022-03-03,42454.0,2833.99,95.62,0.7515
2022-03-04,39148.66,2622.1,88.32,0.7127
2022-03-05,39397.96,2665.15,89.63,0.754
2022-03-06,38420.81,2551.29,84.57,0.7251
2022-03-07,37988.0,2491.12,81.66,0.7197
2022-03-08,38730.63,2575.97,82.32,0.7207
2022-03-09,41941.71,2726.98,88.06,0.7658
2022-03-10,39422.0,2606.7,82.87,0.7361
2022-03-11,38729.57,2556.86,80.67,0.8029
2022-03-12,38807.36,2568.8,81.38,0.7857
2022-03-13,37777.34,2515.65,78.73,0.7602
2022-03-14,39671.37,2589.41,81.22,0.7748
2022-03-15,39280.33,2617.73,82.84,0.7657
2022-03-16,41114.0,2773.81,87.77,0.7919
2022-03-17,40917.9,2811.92,87.8,0.7935
2022-03-18,41757.51,2938.92,89.8,0.7965
2022-03-19,42201.13,2950.84,92.31,0.8194
2022-03-20,41262.11,2861.38,88.62,0.8057
2022-03-21,41002.25,2890.03,88.59,0.8373
2022-03-22,42364.13,2969.64,90.43,0.8366
2022-03-23,42882.76,3036.0,94.89,0.8376
2022-03-24,43991.46,3110.76,102.32,0.8428
2022-03-25,44313.16,3102.14,98.6,0.8239
2022-03-26,44511.27,3145.0,101.73,0.8327
2022-03-27,46827.76,3295.65,107.04,0.858
2022-03-28,47122.21,3332.92,105.75,0.8641
2022-03-29,47434.8,3400.51,111.62,0.8577
2022-03-30,47067.99,3385.79,120.82,0.8613
2022-03-31,45510.34,3281.51,122.77,0.8148
2022-04-01,46283.49,3455.21,134.52,0.8277
2022-04-02,45811.0,3443.77,132.49,0.824
2022-04-03,46407.35,3521.91,136.9,0.8432
2022-04-04,46580.51,3519.5,132.14,0.826
2022-04-05,45497.55,3406.99,126.87,0.8164
2022-04-06,43170.47,3168.51,112.95,0.7595
2022-04-07,43444.19,3227.19,118.48,0.7871
2022-04-08,42252.01,3192.39,109.92,0.7549
2022-04-09,42753.97,3258.57,112.96,0.7622
2022-04-10,42158.85,3203.04,111.07,0.7543
2022-04-11,39530.45,2979.74,99.67,0.6948
2022-04-12,40074.94,3027.66,103.22,0.7152
2022-04-13,41147.79,3118.28,104.94,0.7232
2022-04-14,39942.38,3021.98,100.77,0.7262
2022-04-15,40551.9,3040.56,101.31,0.7858
2022-04-16,40378.71,3059.3,102.06,0.7808
2022-04-17,39678.12,2988.06,100.15,0.7519
2022-04-18,40801.13,3055.56,102.33,0.7699
2022-04-19,41493.18,3101.77,108.51,0.7749
2022-04-20,41358.19,3076.04,105.59,0.7517
2022-04-21,40480.01,2983.58,101.78,0.7328
2022-04-22,39709.18,2962.39,100.55,0.7179
2022-04-23,39441.6,2933.03,100.63,0.7057
2022-04-24,39450.13,2921.0,99.23,0.6981
2022-04-25,40426.08,3006.62,100.99,0.6931
2022-04-26,38112.65,2809.67,95.7,0.642
2022-04-27,39235.72,2888.96,98.36,0.6522
2022-04-28,39742.07,2936.93,98.24,0.6428
2022-04-29,38596.11,2817.13,93.96,0.6116
2022-04-30,37630.8,2726.66,84.63,0.5845
2022-05-01,38468.35,2824.81,89.68,0.607
2022-05-02,38525.16,2856.54,87.5,0.6143
2022-05-03,37728.95,2781.7,85.86,0.6047
2022-05-04,39690.0,2940.64,92.77,0.6459
2022-05-05,36552.97,2747.97,84.52,0.5981
2022-05-06,36013.77,2692.85,81.68,0.6022
2022-05-07,35472.39,2635.34,78.86,0.5808
2022-05-08,34038.4,2519.71,75.38,0.5662
2022-05-09,30076.31,2228.55,62.16,0.4873
2022-05-10,31017.1,2342.05,66.9,0.513
2022-05-11,29103.94,2084.99,50.9,0.4172
2022-05-12,29029.75,1960.22,44.64,0.3856
2022-05-13,29287.05,2009.69,48.92,0.4228
2022-05-14,30086.74,2056.48,52.43,0.4262
2022-05-15,31328.89,2145.29,58.83,0.4481
2022-05-16,29874.01,2023.66,53.79,0.4231
2022-05-17,30444.93,2090.72,57.02,0.438
2022-05-18,28715.32,1915.11,49.93,0.4056
2022-05-19,30319.23,2019.55,52.2,0.4205
2022-05-20,29201.01,1959.08,49.43,0.4101
2022-05-21,29445.06,1975.07,50.31,0.4145
2022-05-22,30293.94,2043.19,52.48,0.4218
2022-05-23,29109.15,1973.32,49.17,0.4052
2022-05-24,29654.58,1979.41,49.67,0.4086
2022-05-25,29542.15,1942.63,47.98,0.406
2022-05-26,29201.35,1792.23,43.44,0.392
2022-05-27,28629.8,1727.27,41.17,0.3819
2022-05-28,29031.33,1792.22,44.25,0.3863
2022-05-29,29468.1,1813.64,44.98,0.3891
2022-05-30,31734.22,1998.78,47.22,0.4187
2022-05-31,31801.04,1941.9,45.77,0.4217
2022-06-01,29805.83,1817.95,40.11,0.398
2022-06-02,30452.62,1834.08,40.85,0.4055
2022-06-03,29700.21,1775.12,38.28,0.3904
2022-06-04,29864.04,1804.58,39.0,0.3925
2022-06-05,29919.21,1806.23,38.52,0.3953
2022-06-06,31373.1,1859.84,42.39,0.4026
2022-06-07,31125.33,1813.33,39.31,0.4076
2022-06-08,30204.77,1791.88,38.83,0.4006
2022-06-09,30109.93,1788.81,39.96,0.4002
2022-06-10,29091.88,1662.91,37.17,0.3815
2022-06-11,28424.7,1532.89,33.93,0.3599
2022-06-12,26574.53,1434.84,30.61,0.3433
2022-06-13,22487.41,1209.82,28.6,0.3118
2022-06-14,22136.41,1208.9,29.59,0.3214
2022-06-15,22583.72,1237.52,34.76,0.3436
2022-06-16,20401.31,1068.5,30.12,0.3132
2022-06-17,20468.81,1086.94,30.71,0.321
2022-06-18,18970.79,995.13,32.02,0.3075
2022-06-19,20574.0,1128.53,34.19,0.3264
2022-06-20,20573.89,1128.24,35.24,0.3227
2022-06-21,20723.52,1125.85,36.42,0.3294
2022-06-22,19987.99,1050.19,34.12,0.3223
2022-06-23,21110.13,1144.72,38.15,0.3358
2022-06-24,21237.69,1225.02,41.91,0.3672
2022-06-25,21491.19,1242.36,42.22,0.3676
2022-06-26,21038.07,1197.79,39.39,0.3592
2022-06-27,20742.56,1192.51,38.52,0.3537
2022-06-28,20281.29,1144.05,35.35,0.3375
2022-06-29,20123.01,1100.21,34.05,0.3296
2022-06-30,19942.21,1071.01,33.76,0.3321
2022-07-01,19279.8,1059.73,32.84,0.3139
2022-07-02,19252.81,1067.01,33.36,0.3156
2022-07-03,19315.83,1074.26,33.39,0.3215
2022-07-04,20236.71,1151.0,36.71,0.3287
2022-07-05,20175.83,1132.5,35.4,0.3252
2022-07-06,20564.51,1186.57,37.04,0.3324
2022-07-07,21624.98,1237.49,38.46,0.3422
2022-07-08,21594.75,1214.04,38.12,0.3402
2022-07-09,21591.83,1217.02,38.06,0.3448
2022-07-10,20862.47,1168.36,36.71,0.3255
2022-07-11,19963.61,1096.4,33.42,0.3152
2022-07-12,19328.75,1038.58,32.68,0.3116
2022-07-13,20234.87,1115.0,34.94,0.3237
2022-07-14,20588.84,1193.42,37.15,0.3338
2022-07-15,20830.04,1231.25,37.36,0.3342
2022-07-16,21195.6,1355.85,39.58,0.3505
2022-07-17,20798.16,1338.65,38.62,0.3433
2022-07-18,22432.58,1581.04,43.52,0.3653
2022-07-19,23396.62,1542.32,44.87,0.3729
2022-07-20,23223.3,1521.58,42.04,0.3635
2022-07-21,23152.19,1575.45,43.11,0.3669
2022-07-22,22684.83,1535.27,40.54,0.3578
2022-07-23,22451.07,1548.67,39.97,0.3592
2022-07-24,22579.68,1597.7,40.93,0.3586
2022-07-25,21310.9,1440.79,36.65,0.3362
2022-07-26,21254.67,1449.12,36.25,0.3372
2022-07-27,22952.45,1635.74,40.23,0.3594
2022-07-28,23842.93,1724.52,42.91,0.3739
2022-07-29,23773.75,1721.68,41.91,0.3679
2022-07-30,23643.51,1697.0,43.84,0.3879
2022-07-31,23293.32,1678.12,42.35,0.3792
2022-08-01,23268.01,1630.28,41.65,0.3791
2022-08-02,22987.79,1630.91,39.79,0.3714
2022-08-03,22818.37,1618.16,38.54,0.3695
2022-08-04,22622.98,1607.96,38.83,0.371
2022-08-05,23312.42,1736.81,40.55,0.3764
2022-08-06,22954.21,1690.6,40.07,0.3715
2022-08-07,23174.39,1700.19,40.6,0.3722
2022-08-08,23810.0,1777.05,42.18,0.3787
2022-08-09,23149.95,1702.76,40.33,0.3672
2022-08-10,23954.05,1853.57,42.47,0.3814
2022-08-11,23934.39,1880.19,42.77,0.3802
2022-08-12,24403.68,1958.28,45.48,0.3796
2022-08-13,24441.38,1983.55,46.6,0.378
2022-08-14,24305.24,1935.31,44.87,0.3757
2022-08-15,24094.82,1899.06,43.72,0.3751
2022-08-16,23854.74,1876.67,43.08,0.377
2022-08-17,23342.66,1834.25,40.54,0.3795
2022-08-18,23191.2,1846.39,39.52,0.3704
2022-08-19,20834.39,1609.01,35.81,0.3344
2022-08-20,21140.07,1576.04,35.28,0.3368
2022-08-21,21515.61,1618.13,36.47,0.3449
2022-08-22,21399.83,1624.66,35.41,0.344
2022-08-23,21529.12,1665.41,35.68,0.3472
2022-08-24,21368.08,1656.56,34.89,0.3456
2022-08-25,21559.04,1695.11,35.27,0.3491
2022-08-26,20241.05,1508.18,31.72,0.3393
2022-08-27,20037.6,1491.06,31.53,0.3346
2022-08-28,19555.61,1426.76,30.44,0.3224
2022-08-29,20285.73,1551.8,32.42,0.3337
2022-08-30,19811.66,1524.59,31.47,0.3267
2022-08-31,20050.02,1554.1,31.5,0.3277
2022-09-01,20131.46,1586.16,31.61,0.3331
2022-09-02,19951.86,1575.35,31.23,0.3314
2022-09-03,19831.9,1557.46,31.12,0.3297
2022-09-04,20000.3,1579.28,32.16,0.3317
2022-09-05,19796.84,1617.8,32.18,0.3329
2022-09-06,18790.61,1559.01,30.88,0.3212
2022-09-07,19292.84,1630.0,32.69,0.3369
2022-09-08,19319.77,1635.37,33.61,0.3396
2022-09-09,21360.11,1718.23,34.67,0.3568
2022-09-10,21648.34,1774.12,35.03,0.3573
2022-09-11,21826.87,1766.11,34.99,0.3552
2022-09-12,22395.74,1716.37,37.44,0.3598
2022-09-13,20173.57,1574.4,33.0,0.3326
2022-09-14,20226.71,1638.39,34.12,0.3415
2022-09-15,19701.88,1472.75,33.07,0.3261
2022-09-16,19803.3,1433.9,32.25,0.3552
2022-09-17,20113.62,1468.83,33.68,0.3762
2022-09-18,19416.18,1334.51,31.1,0.3576
2022-09-19,19537.02,1375.98,32.62,0.3848
2022-09-20,18875.0,1322.93,31.41,0.414
2022-09-21,18461.36,1245.78,30.65,0.3936
2022-09-22,19401.63,1326.46,32.43,0.4862
2022-09-23,19289.91,1327.25,33.66,0.5069
2022-09-24,18920.5,1317.13,33.38,0.4878
2022-09-25,18807.38,1294.63,32.34,0.4917
2022-09-26,19227.82,1336.17,33.88,0.4683
2022-09-27,19079.13,1328.02,32.69,0.4457
2022-09-28,19412.82,1337.2,33.22,0.4489
2022-09-29,19591.51,1335.7,33.93,0.4877
2022-09-30,19422.61,1328.72,33.25,0.4799
2022-10-01,19310.95,1311.79,32.44,0.4754
2022-10-02,19056.8,1276.72,32.06,0.4485
2022-10-03,19629.08,1323.09,32.89,0.4621
2022-10-04,20337.82,1361.49,34.09,0.4795
2022-10-05,20158.26,1352.2,34.04,0.4887
2022-10-06,19960.67,1352.06,33.36,0.4934
2022-10-07,19530.09,1331.1,32.98,0.5177
2022-10-08,19417.96,1315.48,32.58,0.517
2022-10-09,19439.02,1323.13,32.92,0.5325
2022-10-10,19131.87,1290.03,31.96,0.4939
2022-10-11,19060.0,1280.11,30.8,0.4861
2022-10-12,19155.53,1294.44,31.16,0.4881
2022-10-13,19375.13,1287.08,30.49,0.4791
2022-10-14,19176.93,1296.27,30.0,0.4883
2022-10-15,19069.39,1274.92,29.59,0.4818
2022-10-16,19262.98,1305.95,30.17,0.4766
2022-10-17,19549.86,1331.4,31.21,0.4804
2022-10-18,19327.44,1310.71,30.15,0.4658
2022-10-19,19123.97,1285.09,28.86,0.4504
2022-10-20,19041.92,1282.57,28.01,0.4465
2022-10-21,19164.37,1299.75,28.1,0.4614
2022-10-22,19204.35,1313.61,28.01,0.4653
2022-10-23,19570.4,1364.2,29.28,0.4688
2022-10-24,19329.72,1343.61,28.3,0.4529
2022-10-25,20080.07,1459.74,30.86,0.4605
2022-10-26,20771.59,1566.1,31.29,0.4689
2022-10-27,20295.11,1514.05,30.58,0.4615
2022-10-28,20591.84,1554.41,32.07,0.4744
2022-10-29,20809.67,1619.55,32.87,0.4701
2022-10-30,20627.48,1590.44,32.94,0.4582
2022-10-31,20490.74,1572.69,32.56,0.4641
2022-11-01,20483.62,1578.48,32.2,0.4636
2022-11-02,20151.84,1518.34,30.8,0.4497
2022-11-03,20207.82,1531.01,30.85,0.4548
2022-11-04,21148.52,1644.78,33.74,0.5064
2022-11-05,21299.37,1626.98,36.9,0.493
2022-11-06,20905.58,1568.29,32.62,0.4709
2022-11-07,20591.13,1568.1,29.62,0.4648
2022-11-08,18547.23,1334.77,24.38,0.4059
2022-11-09,15922.81,1102.73,14.08,0.3331
2022-11-10,17601.15,1299.28,17.66,0.3942
2022-11-11,17070.31,1289.28,16.45,0.3843
2022-11-12,16812.08,1257.25,14.58,0.3636
2022-11-13,16329.85,1221.49,13.18,0.3408
2022-11-14,16619.46,1243.28,14.0,0.3776
2022-11-15,16900.57,1253.23,14.32,0.3888
2022-11-16,16662.76,1216.17,14.27,0.3752
2022-11-17,16692.56,1200.43,13.65,0.3819
2022-11-18,16700.45,1212.58,13.27,0.3829
2022-11-19,16700.68,1217.67,12.84,0.3841
2022-11-20,16280.23,1142.21,12.27,0.3608
2022-11-21,15781.29,1107.34,11.83,0.3645
2022-11-22,16226.94,1139.6,12.44,0.3757
2022-11-23,16603.11,1184.52,14.36,0.3815
2022-11-24,16598.95,1203.73,14.59,0.4018
2022-11-25,16522.14,1199.3,14.03,0.4078
2022-11-26,16458.57,1205.6,14.17,0.396
2022-11-27,16428.78,1193.88,14.12,0.3962
2022-11-28,16212.91,1167.77,13.32,0.3888
2022-11-29,16442.53,1216.49,13.34,0.3981
2022-11-30,17163.64,1294.46,14.16,0.4078
2022-12-01,16977.37,1276.41,13.51,0.3969
2022-12-02,17092.74,1295.59,13.71,0.3961
2022-12-03,16885.2,1240.51,13.29,0.3873
2022-12-04,17105.7,1279.41,13.71,0.3895
2022-12-05,16966.35,1259.41,13.82,0.3893
2022-12-06,17088.96,1271.32,14.3,0.3914
2022-12-07,16836.64,1231.18,13.49,0.3835
2022-12-08,17224.1,1280.18,13.69,0.3941
2022-12-09,17128.56,1263.1,13.59,0.3889
2022-12-10,17127.49,1266.35,13.58,0.3865
2022-12-11,17085.05,1263.01,13.42,0.3809
2022-12-12,17209.83,1275.4,13.31,0.3874
2022-12-13,17774.7,1320.69,13.89,0.3952
2022-12-14,17803.15,1307.44,14.12,0.3853
2022-12-15,17356.34,1266.54,14.04,0.378
2022-12-16,16632.12,1166.83,12.25,0.3511
2022-12-17,16776.52,1187.16,12.51,0.3545
2022-12-18,16738.21,1183.06,12.38,0.3499
2022-12-19,16438.88,1167.82,11.94,0.3389
2022-12-20,16895.56,1216.94,12.26,0.3482
2022-12-21,16824.67,1213.78,12.14,0.3449
2022-12-22,16821.43,1217.71,11.82,0.3492
2022-12-23,16778.5,1219.99,11.78,0.3543
2022-12-24,16836.12,1220.41,11.45,0.3517
2022-12-25,16832.11,1218.51,11.38,0.3457
2022-12-26,16919.39,1228.11,11.32,0.3658
2022-12-27,16706.36,1211.55,11.09,0.3675
2022-12-28,16547.31,1190.15,9.76,0.3558
2022-12-29,16633.47,1200.49,9.64,0.3421
2022-12-30,16607.48,1199.99,9.9,0.3451
2022-12-31,16542.4,1196.13,9.97,0.3389
2023-01-01,16616.75,1200.34,9.99,0.3387
2023-01-02,16672.87,1214.0,11.28,0.3482
2023-01-03,16675.18,1214.55,13.37,0.3436
2023-01-04,16850.36,1256.9,13.43,0.3472
2023-01-05,16831.85,1251.24,13.43,0.338
2023-01-06,16950.65,1269.14,13.5,0.3443
2023-01-07,16943.57,1264.07,13.1,0.3442
2023-01-08,17127.83,1290.16,14.45,0.3452
2023-01-09,17178.26,1320.39,16.25,0.349
2023-01-10,17440.66,1335.62,16.2,0.3507
2023-01-11,17943.26,1389.39,16.36,0.3728
2023-01-12,18846.62,1415.92,16.59,0.3748
2023-01-13,19930.01,1451.2,18.29,0.3858
2023-01-14,20954.92,1549.9,24.24,0.3953
2023-01-15,20871.5,1552.52,22.89,0.3845
2023-01-16,21185.65,1576.94,23.58,0.3855
2023-01-17,21134.81,1565.57,22.86,0.3868
2023-01-18,20677.47,1511.43,20.79,0.3782
2023-01-19,21071.59,1551.09,21.4,0.3928
2023-01-20,22667.21,1658.52,25.51,0.4129
2023-01-21,22783.55,1626.66,24.57,0.4034
2023-01-22,22707.88,1627.44,24.21,0.4004
2023-01-23,22916.45,1626.29,24.33,0.4234
2023-01-24,22632.89,1555.97,22.78,0.4078
2023-01-25,23060.94,1611.94,24.52,0.417
2023-01-26,23009.65,1601.09,24.33,0.4092
2023-01-27,23074.16,1597.62,24.43,0.4128
2023-01-28,23022.6,1572.1,24.0,0.4078
2023-01-29,23742.3,1644.72,26.07,0.4134
2023-01-30,22826.15,1566.2,23.96,0.3934
2023-01-31,23125.13,1585.33,23.92,0.4057
2023-02-01,23732.66,1641.68,25.0,0.4131
2023-02-02,23488.94,1643.12,24.32,0.4098
2023-02-03,23431.9,1663.52,24.69,0.4117
2023-02-04,23326.84,1666.38,24.34,0.4106
2023-02-05,22932.91,1629.02,23.47,0.3984
2023-02-06,22762.52,1614.29,22.66,0.392
2023-02-07,23240.46,1671.03,23.82,0.4036
2023-02-08,22963.0,1650.43,23.22,0.3975
2023-02-09,21796.35,1545.35,20.48,0.3819
2023-02-10,21625.19,1513.06,20.11,0.3817
2023-02-11,21862.55,1538.51,20.81,0.3833
2023-02-12,21783.54,1514.83,21.49,0.3747
2023-02-13,21773.97,1505.24,20.77,0.3703
2023-02-14,22199.84,1555.71,21.84,0.3819
2023-02-15,24324.05,1674.92,23.86,0.4011
2023-02-16,23517.72,1637.84,22.24,0.3841
2023-02-17,24569.97,1693.87,23.14,0.395
2023-02-18,24631.95,1691.62,23.45,0.3943
2023-02-19,24271.76,1679.75,24.84,0.3863
2023-02-20,24842.2,1703.27,26.26,0.3984
2023-02-21,24452.16,1659.76,24.98,0.3919
2023-02-22,24182.21,1643.14,24.16,0.3953
2023-02-23,23940.2,1650.53,23.91,0.3882
2023-02-24,23185.29,1607.8,23.07,0.3783
2023-02-25,23157.07,1594.58,22.37,0.3778
2023-02-26,23554.85,1641.36,23.25,0.3779
2023-02-27,23492.09,1633.45,22.68,0.3785
2023-02-28,23141.57,1605.23,21.89,0.3762
2023-03-01,23628.97,1665.22,22.51,0.3835
2023-03-02,23465.32,1647.86,22.0,0.3772
2023-03-03,22354.34,1569.45,21.42,0.3774
2023-03-04,22346.57,1566.73,20.98,0.3735
2023-03-05,22430.24,1564.58,20.97,0.3668
2023-03-06,22410.0,1565.84,20.63,0.3695
2023-03-07,22197.96,1561.96,20.25,0.3801
2023-03-08,21705.44,1532.38,18.41,0.3889
2023-03-09,20362.22,1437.32,17.33,0.3706
2023-03-10,20150.69,1426.44,18.17,0.37
2023-03-11,20455.73,1471.97,18.07,0.3638
2023-03-12,21997.11,1580.33,20.2,0.3714
2023-03-13,24113.48,1673.45,20.4,0.3724
2023-03-14,24670.41,1699.4,20.86,0.3724
2023-03-15,24285.66,1649.96,19.24,0.3589
2023-03-16,24998.78,1673.73,19.67,0.3647
2023-03-17,27395.13,1789.27,21.6,0.3798
2023-03-18,26907.49,1758.84,21.2,0.3739
2023-03-19,27972.87,1780.68,21.86,0.3857
2023-03-20,27717.01,1732.78,22.13,0.3734
2023-03-21,28105.47,1801.23,22.53,0.4696
2023-03-22,27250.97,1734.33,21.42,0.4213
2023-03-23,28295.41,1813.79,22.16,0.4438
2023-03-24,27454.47,1749.57,20.66,0.4259
2023-03-25,27462.95,1741.88,20.41,0.4429
2023-03-26,27968.05,1773.88,20.94,0.4479
2023-03-27,27124.91,1715.22,19.91,0.479
2023-03-28,27261.07,1772.99,20.45,0.5144
2023-03-29,28348.6,1793.07,21.1,0.5425
2023-03-30,28028.53,1793.61,20.55,0.5319
2023-03-31,28465.36,1821.52,21.16,0.5374
2023-04-01,28452.73,1820.79,21.08,0.5095
2023-04-02,28171.87,1794.51,20.52,0.518
2023-04-03,27800.0,1810.51,20.45,0.4959
2023-04-04,28165.47,1870.37,20.92,0.5026
2023-04-05,28170.01,1908.69,20.97,0.5055
2023-04-06,28033.82,1872.41,20.62,0.5028
2023-04-07,27906.33,1863.72,20.44,0.5126
2023-04-08,27938.38,1848.82,20.04,0.5048
2023-04-09,28323.76,1858.92,20.28,0.5054
2023-04-10,29637.34,1910.2,20.89,0.5176
2023-04-11,30200.42,1889.86,22.98,0.5167
2023-04-12,29888.07,1917.39,23.8,0.5049
2023-04-13,30373.84,2012.01,24.43,0.5125
2023-04-14,30466.93,2099.99,24.71,0.5227
2023-04-15,30295.09,2090.6,24.05,0.5192
2023-04-16,30304.65,2118.67,25.34,0.5209
2023-04-17,29430.27,2074.0,24.58,0.5109
2023-04-18,30380.01,2103.5,24.82,0.5324
2023-04-19,28797.1,1933.73,22.66,0.4911
2023-04-20,28243.65,1942.98,22.2,0.4752
2023-04-21,27262.84,1848.78,21.25,0.4491
2023-04-22,27816.85,1874.16,21.79,0.4719
2023-04-23,27590.6,1862.0,21.47,0.4647
2023-04-24,27510.93,1841.84,21.38,0.4611
2023-04-25,28300.79,1866.1,21.93,0.4695
2023-04-26,28415.29,1866.01,21.28,0.4618
2023-04-27,29472.77,1908.68,22.33,0.4667
2023-04-28,29311.7,1890.94,23.34,0.4796
2023-04-29,29230.45,1907.8,23.19,0.478
2023-04-30,29233.21,1870.09,22.74,0.4705
2023-05-01,28068.26,1830.73,21.96,0.4649
2023-05-02,28669.86,1870.08,22.25,0.4645
2023-05-03,29026.16,1905.12,22.24,0.4632
2023-05-04,28838.16,1877.07,21.74,0.4608
2023-05-05,29505.61,1993.3,22.82,0.4671
2023-05-06,28848.2,1896.33,21.91,0.4582
2023-05-07,28430.1,1870.4,21.66,0.449
2023-05-08,27668.79,1847.56,20.62,0.4283
2023-05-09,27628.27,1846.52,20.65,0.4289
2023-05-10,27598.75,1840.84,20.91,0.4303
2023-05-11,26968.62,1794.3,20.17,0.4207
2023-05-12,26795.01,1807.45,20.9,0.4305
2023-05-13,26775.28,1795.11,20.84,0.424
2023-05-14,26917.62,1799.21,20.93,0.4253
2023-05-15,27162.14,1816.2,20.99,0.4273
2023-05-16,27033.84,1824.21,20.67,0.4425
2023-05-17,27405.61,1822.12,21.06,0.4484
2023-05-18,26821.28,1800.56,20.34,0.4596
2023-05-19,26880.26,1812.32,20.36,0.4675
2023-05-20,27102.43,1819.42,20.28,0.4685
2023-05-21,26747.78,1804.91,19.61,0.4575
2023-05-22,26849.27,1817.35,19.53,0.4618
2023-05-23,27219.61,1854.05,20.02,0.4651
2023-05-24,26329.01,1799.89,19.22,0.453
2023-05-25,26473.79,1805.6,19.25,0.4538
2023-05-26,26705.92,1827.79,19.35,0.4684
2023-05-27,26854.27,1829.89,20.43,0.4714
2023-05-28,28065.0,1908.64,20.81,0.482
2023-05-29,27736.4,1892.6,20.57,0.4946
2023-05-30,27694.4,1900.59,21.25,0.5205
2023-05-31,27210.35,1873.63,20.81,0.5166
2023-06-01,26817.93,1861.78,20.49,0.5065
2023-06-02,27242.59,1906.68,21.26,0.5244
2023-06-03,27069.22,1892.06,21.19,0.5188
2023-06-04,27115.21,1890.01,21.82,0.5359
2023-06-05,25728.2,1810.5,20.0,0.509
2023-06-06,27230.08,1884.64,20.38,0.53
2023-06-07,26339.34,1832.13,18.64,0.5183
2023-06-08,26498.61,1845.64,18.89,0.5236
2023-06-09,26477.81,1840.37,17.4,0.538
2023-06-10,25841.21,1751.53,15.61,0.5067
2023-06-11,25925.55,1752.76,15.55,0.5208
2023-06-12,25905.19,1742.57,15.19,0.5251
2023-06-13,25934.25,1740.12,15.04,0.5192
2023-06-14,25128.6,1650.95,14.48,0.4801
2023-06-15,25598.49,1666.96,14.77,0.4801
2023-06-16,26345.0,1717.92,15.31,0.4759
2023-06-17,26516.99,1727.76,15.64,0.4794
2023-06-18,26339.97,1720.95,15.45,0.4868
2023-06-19,26844.35,1737.11,16.1,0.4936
2023-06-20,28307.99,1791.99,16.64,0.4929
2023-06-21,29993.89,1889.11,17.23,0.4999
2023-06-22,29884.92,1872.01,16.62,0.4938
2023-06-23,30688.5,1892.63,17.13,0.4961
2023-06-24,30527.43,1874.96,16.64,0.4865
2023-06-25,30462.66,1898.8,16.96,0.4903
2023-06-26,30267.99,1858.97,16.27,0.479
2023-06-27,30692.44,1889.58,16.63,0.4838
2023-06-28,30077.41,1828.02,15.97,0.4647
2023-06-29,30447.31,1851.99,17.99,0.4747
2023-06-30,30472.0,1933.79,18.86,0.4729
2023-07-01,30585.9,1924.5,18.7,0.4732
2023-07-02,30617.03,1937.48,19.45,0.4845
2023-07-03,31156.2,1955.54,19.26,0.489
2023-07-04,30766.51,1936.2,19.13,0.4872
2023-07-05,30504.81,1910.36,19.0,0.4777
2023-07-06,29895.43,1846.17,19.61,0.4622
2023-07-07,30344.7,1870.91,21.5,0.4687
2023-07-08,30284.63,1865.24,21.81,0.4704
2023-07-09,30160.71,1862.8,21.32,0.468
2023-07-10,30411.57,1880.4,21.3,0.478
2023-07-11,30622.1,1878.3,22.07,0.4753
2023-07-12,30380.0,1871.82,21.94,0.471
2023-07-13,31454.23,2004.49,26.01,0.8153
2023-07-14,30312.01,1937.83,26.67,0.7179
2023-07-15,30289.52,1931.41,27.46,0.7145
2023-07-16,30231.99,1922.11,27.42,0.7468
2023-07-17,30138.0,1911.2,26.8,0.7374
2023-07-18,29859.13,1897.21,25.54,0.7779
2023-07-19,29909.21,1888.63,26.31,0.8199
